open_bid,low_bid,high_bid,close_bid,volume_bid,open_ask,low_ask,high_ask,close_ask,volume_ask,avg_spread,tick_number
1212.498046875,1206.6490478515625,1215.2310791015625,1207.5689697265625,10.30222,1212.79296875,1206.9569091796875,1215.534912109375,1207.8709716796875,8.26195,0.3073180872323017,17008
1207.5689697265625,1206.2760009765625,1209.0379638671875,1208.10693359375,2.25731,1207.8699951171875,1206.571044921875,1209.3709716796875,1208.430908203125,1.45204,0.28212115063240895,4440
1208.0960693359375,1207.93701171875,1212.97802734375,1211.01904296875,5.11049,1208.430908203125,1208.27099609375,1213.2789306640625,1211.3189697265625,4.37757,0.30100942844693584,9126
1210.98095703125,1210.7509765625,1214.2120361328125,1211.37109375,4.38434,1211.27099609375,1211.0560302734375,1214.4920654296875,1211.678955078125,4.81957,0.2909561941051555,8315
1211.375,1209.3690185546875,1212.39794921875,1212.02197265625,6.67967,1211.678955078125,1209.716064453125,1212.6959228515625,1212.2520751953125,5.70853,0.29106326142257244,10717
1212.0260009765625,1206.9390869140625,1220.8319091796875,1217.97900390625,18.61972,1212.3280029296875,1207.7210693359375,1221.1480712890625,1218.2330322265625,18.09744,0.2986235869101141,34564
1217.9410400390625,1215.3509521484375,1221.3289794921875,1220.0849609375,10.38431,1218.2330322265625,1215.6199951171875,1221.5860595703125,1220.4290771484375,10.39466,0.3080177936183649,19309
1220.1080322265625,1218.45703125,1223.97802734375,1223.031982421875,1.50256,1220.4290771484375,1218.799072265625,1224.3709716796875,1223.68798828125,1.93953,0.4096108405563291,4201
1222.51904296875,1222.51904296875,1226.3299560546875,1225.5140380859375,0.81527,1223.157958984375,1223.157958984375,1226.7359619140625,1225.85595703125,0.88474,0.20516239405582468,2565
1225.5250244140625,1222.301025390625,1228.198974609375,1225.114990234375,5.08082,1225.866943359375,1222.64501953125,1228.4849853515625,1225.45703125,5.08016,0.32133885789189304,11576
1225.1619873046875,1224.16796875,1231.0780029296875,1228.0419921875,5.90258,1225.4810791015625,1224.4879150390625,1231.47802734375,1228.33203125,5.69892,0.31518474679807423,11647
1228.0419921875,1217.471923828125,1228.1419677734375,1219.458984375,7.37564,1228.3170166015625,1217.741943359375,1228.4219970703125,1219.76904296875,8.81239,0.28527944203782735,14456
1219.447998046875,1218.18603515625,1227.97900390625,1225.77099609375,16.66843,1219.76904296875,1218.4920654296875,1228.23095703125,1226.031982421875,18.0276,0.28032782222263,28273
1225.781005859375,1225.1519775390625,1235.822021484375,1233.3709716796875,11.56235,1226.031982421875,1225.44091796875,1236.1220703125,1233.7080078125,11.27464,0.3075194116373333,23830
1233.3900146484375,1230.6650390625,1234.791015625,1231.2769775390625,1.96494,1233.7080078125,1231.0279541015625,1235.091064453125,1231.6209716796875,2.15596,0.2873887438932847,5517
1231.2640380859375,1230.5870361328125,1241.158935546875,1236.4930419921875,6.77106,1231.6080322265625,1230.9310302734375,1241.81103515625,1236.81201171875,6.4916,0.31359898359574506,14624
1236.4739990234375,1233.43603515625,1239.571044921875,1239.5589599609375,7.73924,1236.81201171875,1233.76904296875,1239.873046875,1239.7999267578125,7.71585,0.30171303463895227,15649
1239.5589599609375,1236.864013671875,1244.0870361328125,1238.3280029296875,14.11313,1239.760009765625,1237.06103515625,1244.4080810546875,1238.62890625,12.30516,0.28924178345797896,23427
1238.3779296875,1231.5489501953125,1242.8680419921875,1235.3719482421875,21.07396,1238.62890625,1231.8389892578125,1243.1790771484375,1235.677978515625,21.15002,0.28991007009597675,36597
1235.385009765625,1227.238037109375,1240.7210693359375,1233.781982421875,14.66685,1235.677978515625,1227.5009765625,1241.0,1234.080078125,14.90258,0.3153841681951513,31150
1233.781982421875,1229.8270263671875,1233.83203125,1233.0069580078125,2.20627,1234.094970703125,1230.218994140625,1234.1409912109375,1233.3189697265625,1.9834499,0.2793815360751661,5333
1233.0069580078125,1224.9759521484375,1234.490966796875,1227.760986328125,9.40628,1233.2979736328125,1225.39794921875,1234.8489990234375,1228.0689697265625,8.71554,0.3006710203655325,19705
1227.801025390625,1225.6719970703125,1232.98193359375,1229.6910400390625,9.00392,1228.093994140625,1226.008056640625,1233.2979736328125,1229.9990234375,7.85531,0.29965622850393475,16628
1229.6380615234375,1225.2919921875,1231.22900390625,1228.1109619140625,14.57066,1229.907958984375,1225.5809326171875,1231.571044921875,1228.47900390625,14.2959,0.29790288042609403,26996
1228.1719970703125,1226.97802734375,1244.3079833984375,1238.468017578125,27.706,1228.528076171875,1227.26806640625,1244.6390380859375,1238.7579345703125,25.99526,0.295062958522612,49239
1238.4410400390625,1227.6610107421875,1239.9420166015625,1232.989013671875,14.87304,1238.7030029296875,1228.0179443359375,1240.22802734375,1233.291015625,12.37381,0.30440123345170794,25554
1232.9150390625,1227.9580078125,1233.2779541015625,1230.865966796875,2.7224,1233.291015625,1228.27099609375,1233.6190185546875,1231.30908203125,2.78526,0.30442908498130683,7003
1230.8909912109375,1226.9359130859375,1232.218994140625,1230.593994140625,6.11777,1231.30908203125,1227.35009765625,1232.6610107421875,1230.89794921875,6.76541,0.32669022285445154,14244
1230.5810546875,1225.9649658203125,1232.1629638671875,1228.6209716796875,7.04032,1230.8790283203125,1226.2880859375,1232.507080078125,1228.927978515625,7.73347,0.30972940872519306,15231
1228.6209716796875,1226.819091796875,1260.72900390625,1255.968994140625,16.48648,1228.9090576171875,1227.1510009765625,1261.221923828125,1256.239013671875,15.26357,0.3507126469921227,34453
1256.01904296875,1248.8079833984375,1263.97998046875,1259.1019287109375,27.66732,1256.239013671875,1249.072021484375,1264.3170166015625,1259.488037109375,25.21861,0.305782366778491,55207
1259.0789794921875,1256.9019775390625,1266.7120361328125,1258.0789794921875,12.89119,1259.447998046875,1257.3489990234375,1267.0560302734375,1258.531005859375,12.91425,0.37248535858544435,34210
1258.0789794921875,1255.8289794921875,1263.72900390625,1261.929931640625,2.65064,1258.51806640625,1256.1690673828125,1264.1719970703125,1262.3890380859375,3.8988,0.3055668868651772,9253
1261.97900390625,1258.0789794921875,1263.580078125,1259.52099609375,5.13776,1262.3890380859375,1258.3680419921875,1263.948974609375,1259.8409423828125,7.86967,0.34531280794779484,14117
1259.490966796875,1256.248046875,1261.22802734375,1257.33203125,5.77419,1259.8409423828125,1256.6190185546875,1261.548095703125,1257.72802734375,5.18479,0.3312577426242268,10345
1257.3419189453125,1254.9300537109375,1261.22802734375,1259.35693359375,11.61338,1257.738037109375,1255.2989501953125,1261.551025390625,1259.6590576171875,11.63285,0.30267821510136544,20095
1259.4820556640625,1259.41796875,1278.6080322265625,1272.2490234375,25.24135,1259.6710205078125,1259.6710205078125,1278.927978515625,1272.5489501953125,25.62004,0.2959491016426939,44689
1272.281005859375,1271.510986328125,1282.031005859375,1276.6309814453125,11.9086,1272.5889892578125,1271.7989501953125,1282.26904296875,1277.0789794921875,11.02605,0.4050816789069857,28034
1276.6790771484375,1273.7210693359375,1280.280029296875,1280.2220458984375,1.53117,1277.0789794921875,1274.0780029296875,1281.0689697265625,1281.0079345703125,1.68511,0.46336500341223447,5033
1279.81103515625,1275.31103515625,1281.35791015625,1278.5791015625,0.64228,1280.3509521484375,1275.7889404296875,1281.989013671875,1278.989013671875,0.69828,0.23575306451518926,2286
1278.5830078125,1275.051025390625,1279.10205078125,1276.301025390625,6.37406,1278.989013671875,1275.3890380859375,1279.4619140625,1276.572021484375,5.73213,0.3097069084965557,12276
1276.3819580078125,1274.450927734375,1277.3919677734375,1274.8709716796875,5.05752,1276.572021484375,1274.7320556640625,1277.6719970703125,1275.178955078125,5.23514,0.31293302847223997,10117
1274.8720703125,1274.450927734375,1278.491943359375,1277.697998046875,7.93415,1275.178955078125,1274.72802734375,1278.8079833984375,1277.9879150390625,7.42124,0.29585378598154705,12935
1277.697998046875,1271.998046875,1278.91796875,1272.5179443359375,12.1130905,1277.9580078125,1272.3489990234375,1279.1510009765625,1272.8480224609375,9.44277,0.28999292842495983,17490
1272.4620361328125,1272.2969970703125,1277.5260009765625,1276.7049560546875,2.88289,1272.8179931640625,1272.6080322265625,1277.8489990234375,1277.14697265625,2.61588,0.17435873338972543,4785
1276.7049560546875,1275.301025390625,1276.7049560546875,1275.541015625,0.61353,1277.14697265625,1275.7889404296875,1277.14990234375,1275.8990478515625,0.42235,0.12239409638520628,1364
1275.572021484375,1274.0009765625,1278.4110107421875,1276.60107421875,5.96889,1275.951904296875,1274.240966796875,1278.8380126953125,1276.9539794921875,6.18075,0.30706543581098966,12847
1276.5989990234375,1275.2230224609375,1280.9149169921875,1279.9610595703125,5.74512,1276.91796875,1275.458984375,1281.258056640625,1280.2550048828125,5.96351,0.3070990174812776,12956
1279.9610595703125,1278.5269775390625,1294.177978515625,1285.9189453125,14.48007,1280.27294921875,1278.81103515625,1294.388916015625,1286.208984375,14.6826,0.28964409755052917,27849
1285.97900390625,1284.821044921875,1293.2789306640625,1291.9300537109375,21.31523,1286.208984375,1285.0689697265625,1293.5919189453125,1292.1990966796875,25.07909,0.2767117457434638,42794
1291.8909912109375,1286.18603515625,1297.1209716796875,1293.2030029296875,11.82997,1292.1990966796875,1286.551025390625,1297.33203125,1293.52197265625,18.56859,0.2840873732477017,30437
1293.19091796875,1291.93603515625,1295.429931640625,1292.02099609375,2.56098,1293.52197265625,1292.3480224609375,1296.01904296875,1292.47900390625,2.71923,0.31577316407467676,6770
1292.080078125,1290.450927734375,1297.8709716796875,1296.1710205078125,7.84451,1292.47900390625,1290.781982421875,1298.2080078125,1296.5379638671875,5.58158,0.31335920282233914,15548
1296.1610107421875,1295.0810546875,1303.4620361328125,1298.530029296875,8.79159,1296.5379638671875,1295.3319091796875,1303.7769775390625,1298.8519287109375,8.81098,0.3135238151457015,19536
1298.5570068359375,1296.22900390625,1303.3189697265625,1297.85205078125,11.41014,1298.8519287109375,1296.491943359375,1303.68798828125,1298.18798828125,12.46015,0.28864628793874886,22468
1297.85205078125,1284.549072265625,1305.2440185546875,1289.9019775390625,25.71923,1298.1710205078125,1284.887939453125,1305.68603515625,1290.2149658203125,24.84843,0.28098154360022115,48532
1289.9019775390625,1286.3070068359375,1295.6781005859375,1292.720947265625,13.49571,1290.178955078125,1286.6519775390625,1296.031005859375,1293.0609130859375,12.18594,0.31236076402580976,22639
1292.720947265625,1291.010986328125,1294.906005859375,1291.81103515625,2.24005,1293.0460205078125,1291.341064453125,1295.2900390625,1292.22802734375,2.11482,0.2942061882457663,5676
1291.7679443359375,1288.9119873046875,1293.27197265625,1292.700927734375,5.1747,1292.18798828125,1289.208984375,1293.56005859375,1292.97900390625,4.2455797,0.2955432040901796,10729
1292.741943359375,1283.2650146484375,1293.7490234375,1286.1109619140625,8.00342,1292.97900390625,1283.720947265625,1293.990966796875,1286.43798828125,6.92518,0.2865329787080848,16900
1286.1190185546875,1284.02392578125,1289.5479736328125,1287.1910400390625,9.75094,1286.4390869140625,1284.3580322265625,1289.8690185546875,1287.427978515625,11.40364,0.2670889013404365,20234
1287.1729736328125,1279.533935546875,1303.950927734375,1299.3980712890625,25.54006,1287.427978515625,1279.81103515625,1304.1810302734375,1299.5889892578125,25.15092,0.29737717091583993,51880
1299.3980712890625,1298.8880615234375,1307.4739990234375,1303.6519775390625,11.89439,1299.6090087890625,1299.2779541015625,1307.8780517578125,1303.9930419921875,9.86734,0.29775356985409834,24158
1303.7120361328125,1300.5050048828125,1306.0819091796875,1300.9119873046875,2.18918,1303.9930419921875,1300.8389892578125,1306.35400390625,1301.281005859375,1.97166,0.29101681577206356,5442
1300.841064453125,1297.5810546875,1301.8079833984375,1297.72802734375,6.34853,1301.2689208984375,1297.864990234375,1302.1820068359375,1298.050048828125,6.5179,0.3105582172315985,14412
1297.72802734375,1292.6510009765625,1298.18896484375,1293.9969482421875,7.56391,1298.0660400390625,1292.9169921875,1298.488037109375,1294.3179931640625,7.4896097,0.30204792799123886,16172
1293.9520263671875,1292.7359619140625,1296.9580078125,1295.93798828125,12.24367,1294.2960205078125,1293.029052734375,1297.2509765625,1296.18896484375,13.00934,0.28919750489191914,23626
1295.8880615234375,1284.3079833984375,1299.6689453125,1290.7010498046875,20.60245,1296.18896484375,1284.6690673828125,1299.968017578125,1291.009033203125,21.10913,0.26000914482474546,36641
1290.7010498046875,1288.6510009765625,1293.989013671875,1291.0340576171875,6.51272,1290.9600830078125,1288.958984375,1294.3880615234375,1291.468994140625,6.21544,0.371506079398519,15112
1291.0340576171875,1290.719970703125,1295.1470947265625,1294.0009765625,1.50766,1291.47802734375,1291.0699462890625,1295.5909423828125,1294.8389892578125,1.34451,0.44354298741038817,4449
1293.9620361328125,1290.052001953125,1297.9119873046875,1296.8609619140625,1.01002,1294.571044921875,1290.458984375,1298.4080810546875,1297.3199462890625,1.08945,0.23962111807551562,3565
1296.8609619140625,1293.02099609375,1299.1090087890625,1294.551025390625,6.44478,1297.3489990234375,1293.3380126953125,1299.571044921875,1294.888916015625,5.85447,0.3118177131805273,13887
1294.551025390625,1286.950927734375,1295.02197265625,1288.8970947265625,6.50359,1294.876953125,1287.2830810546875,1295.322021484375,1289.238037109375,6.44592,0.30477375284984654,15072
1288.8970947265625,1277.2349853515625,1289.408935546875,1277.4339599609375,11.683,1289.2279052734375,1277.5179443359375,1289.6690673828125,1277.760986328125,12.04624,0.2849852240158525,23735
1277.428955078125,1275.8280029296875,1287.448974609375,1279.3189697265625,21.78064,1277.758056640625,1276.159912109375,1287.7979736328125,1279.64892578125,19.14422,0.2822035966810949,37868
1279.3480224609375,1277.5799560546875,1281.591064453125,1281.1109619140625,6.53672,1279.64892578125,1277.864013671875,1282.0159912109375,1281.4530029296875,7.03372,0.3329071006132489,16668
1281.095947265625,1279.0789794921875,1282.3919677734375,1279.8720703125,1.8526,1281.43994140625,1279.41796875,1282.739013671875,1280.2120361328125,2.16342,0.2736100145082619,5581
1279.8680419921875,1272.220947265625,1280.241943359375,1277.6719970703125,7.23335,1280.198974609375,1272.6090087890625,1280.5670166015625,1277.9720458984375,7.02167,0.31851813811687746,17070
1277.6820068359375,1276.9820556640625,1283.85205078125,1279.7020263671875,5.55538,1277.9720458984375,1277.2979736328125,1284.196044921875,1280.01904296875,5.16228,0.2961655090121401,12693
1279.6810302734375,1277.3380126953125,1283.0889892578125,1280.407958984375,9.65901,1280.01904296875,1277.6490478515625,1283.3680419921875,1280.6790771484375,8.82676,0.287048953241888,18141
1280.3839111328125,1279.3389892578125,1297.5269775390625,1294.41796875,21.41019,1280.6790771484375,1279.6710205078125,1297.8389892578125,1294.698974609375,18.22479,0.2887663764593121,39361
1294.41796875,1289.6051025390625,1295.617919921875,1294.029052734375,9.21052,1294.7080078125,1289.9110107421875,1295.94091796875,1294.1519775390625,11.12947,0.2841741836984813,22276
1294.02099609375,1291.68896484375,1296.22998046875,1293.3380126953125,2.9246,1294.1519775390625,1292.1580810546875,1296.4090576171875,1293.72900390625,3.73611,0.2706020974811159,8223
1293.3489990234375,1289.0919189453125,1293.6290283203125,1289.4119873046875,4.56872,1293.72900390625,1289.4010009765625,1293.989013671875,1289.700927734375,6.75589,0.31688185638956823,12003
1289.4119873046875,1285.9649658203125,1292.1409912109375,1287.9599609375,4.9187098,1289.592041015625,1286.18798828125,1292.43798828125,1288.3040771484375,6.65804,0.2988399635851312,11605
1287.9810791015625,1286.3780517578125,1291.85595703125,1289.698974609375,7.17605,1288.322998046875,1286.7120361328125,1292.1409912109375,1289.9580078125,9.37831,0.27903382171987917,15461
1289.7000732421875,1283.2769775390625,1293.06005859375,1288.16796875,15.6920595,1290.0279541015625,1283.5699462890625,1293.302978515625,1288.3580322265625,18.9832,0.27242111293335286,31251
1288.218017578125,1279.699951171875,1289.4669189453125,1285.2589111328125,12.00993,1288.3580322265625,1280.10302734375,1289.778076171875,1285.509033203125,12.18419,0.28298171034360037,25865
1285.2979736328125,1282.9010009765625,1286.678955078125,1284.862060546875,3.27438,1285.47607421875,1283.3699951171875,1287.031982421875,1285.2969970703125,4.01594,0.32238724725855467,8623
1284.9610595703125,1278.1009521484375,1285.8709716796875,1281.2080078125,5.08743,1285.2969970703125,1278.508056640625,1286.135009765625,1281.4969482421875,4.7501497,0.3252740163439134,11786
1281.2080078125,1277.404052734375,1285.0789794921875,1281.408935546875,6.5115,1281.529052734375,1277.845947265625,1285.3819580078125,1281.68798828125,6.85613,0.32912732950612916,17340
1281.3919677734375,1263.781005859375,1281.3919677734375,1268.72998046875,11.78391,1281.68798828125,1264.1199951171875,1281.68896484375,1269.132080078125,13.74432,0.2933332814340924,25022
1268.75,1262.43896484375,1274.0489501953125,1264.2540283203125,19.50927,1269.132080078125,1262.77099609375,1274.4320068359375,1264.5819091796875,22.49813,0.3214599882821621,39239
1264.281005859375,1252.050048828125,1265.555908203125,1256.14990234375,14.17891,1264.5819091796875,1252.2821044921875,1265.8819580078125,1256.552001953125,19.22575,0.3434615111062525,33699
1256.14990234375,1254.6810302734375,1260.8790283203125,1260.6800537109375,2.21838,1256.5689697265625,1254.883056640625,1261.279052734375,1261.1280517578125,3.00872,0.33692396033953476,6203
1260.678955078125,1257.041015625,1261.8809814453125,1260.39794921875,4.72702,1261.1280517578125,1257.4420166015625,1262.260986328125,1260.8209228515625,4.05816,0.4085131734310913,12079
1260.39794921875,1258.8359375,1263.9520263671875,1262.260009765625,4.6037,1260.8489990234375,1259.177978515625,1264.2939453125,1262.5789794921875,4.23283,0.3198064900296375,9792
1262.260009765625,1260.6220703125,1266.1390380859375,1262.8680419921875,8.98237,1262.58203125,1260.9110107421875,1266.366943359375,1263.18701171875,10.56178,0.30171390740433424,17416
1262.843017578125,1258.3790283203125,1273.759033203125,1273.7080078125,20.83682,1263.1820068359375,1258.8380126953125,1274.1419677734375,1274.1419677734375,20.29639,0.3086253334340267,38581
1273.7080078125,1270.7010498046875,1282.7120361328125,1282.238037109375,15.84439,1274.0699462890625,1271.0009765625,1283.031005859375,1282.575927734375,11.0097,0.32497292399476324,27583
1282.299072265625,1280.4620361328125,1284.698974609375,1283.198974609375,3.17023,1282.575927734375,1280.739990234375,1285.1080322265625,1283.7979736328125,1.99292,0.399060212054808,5655
1281.4990234375,1279.4219970703125,1282.5899658203125,1280.6719970703125,0.74299,1282.0179443359375,1279.8780517578125,1283.0789794921875,1281.0020751953125,0.58957,0.41649969174999213,2249
1280.6719970703125,1278.5810546875,1283.341064453125,1279.6580810546875,7.04534,1281.052001953125,1278.882080078125,1283.6109619140625,1279.9990234375,6.28341,0.3057744281321694,14979
1279.6719970703125,1278.5679931640625,1281.447998046875,1280.1710205078125,6.0107,1279.9990234375,1278.861083984375,1281.698974609375,1280.489990234375,5.62405,0.29252248322501057,11371
1280.1710205078125,1273.58203125,1280.3489990234375,1276.0390625,9.17304,1280.47802734375,1273.8719482421875,1280.615966796875,1276.3079833984375,9.4620695,0.28797153223232436,17721
1276.0390625,1266.2919921875,1277.157958984375,1272.9110107421875,17.34969,1276.2479248046875,1266.56103515625,1277.458984375,1273.302001953125,21.70349,0.28981600271461105,36588
1272.9110107421875,1270.66796875,1282.2010498046875,1280.1790771484375,9.33997,1273.251953125,1271.011962890625,1282.58203125,1280.5009765625,13.2944,0.3014521162480225,21617
1280.1790771484375,1273.1080322265625,1281.1300048828125,1274.5899658203125,2.33998,1280.510986328125,1273.5899658203125,1281.4189453125,1274.89794921875,2.92686,0.29179519250604713,6862
1274.6009521484375,1271.97900390625,1275.6920166015625,1273.5379638671875,5.33668,1274.9290771484375,1272.322021484375,1276.0279541015625,1273.8389892578125,5.26297,0.310788766186087,12212
1273.5379638671875,1272.9749755859375,1285.6700439453125,1283.072021484375,7.2982,1273.833984375,1273.2979736328125,1286.2490234375,1283.4210205078125,8.42292,0.3028183705301023,16822
1283.072021484375,1279.051025390625,1285.029052734375,1280.27294921875,10.84392,1283.4019775390625,1279.3909912109375,1285.3330078125,1280.6019287109375,9.76154,0.30488982781240803,19105
1280.2479248046875,1256.9990234375,1280.62890625,1258.56103515625,19.12876,1280.5919189453125,1257.22998046875,1280.9010009765625,1258.9189453125,18.77568,0.32084482899602534,40500
1258.5880126953125,1255.4610595703125,1267.7509765625,1263.10595703125,9.92494,1258.9189453125,1255.8179931640625,1268.1280517578125,1263.447998046875,9.89503,0.3378026776528196,23555
1263.0860595703125,1259.386962890625,1263.6300048828125,1261.4410400390625,2.17201,1263.4300537109375,1259.72900390625,1263.9739990234375,1261.7850341796875,1.93117,0.30982036011252173,6105
1261.4110107421875,1256.634033203125,1263.196044921875,1262.6519775390625,6.3797,1261.7550048828125,1256.97802734375,1263.5379638671875,1262.947998046875,7.47268,0.31910010334903927,17000
1262.6519775390625,1262.218017578125,1267.0169677734375,1264.5570068359375,6.29652,1262.93701171875,1262.5350341796875,1267.3690185546875,1264.8280029296875,6.73597,0.31604884680320217,13647
1264.594970703125,1262.8289794921875,1271.4169921875,1266.4678955078125,9.6553,1264.908935546875,1263.1610107421875,1271.81396484375,1266.8480224609375,9.38287,0.31092614957034087,17849
1266.4678955078125,1259.3790283203125,1272.3489990234375,1261.9549560546875,18.54565,1266.8489990234375,1259.8380126953125,1272.5819091796875,1262.2969970703125,19.7712,0.31021722447873873,36986
1261.9520263671875,1261.0570068359375,1266.5450439453125,1265.5789794921875,7.6940002,1262.2960205078125,1261.3489990234375,1266.8218994140625,1265.9410400390625,9.20165,0.3321674053654375,14995
1265.678955078125,1263.5789794921875,1273.87890625,1272.3409423828125,3.18385,1265.991943359375,1263.862060546875,1274.458984375,1272.7850341796875,5.11656,0.310567582617985,9696
1272.364013671875,1270.6060791015625,1273.6650390625,1271.5029296875,6.47074,1272.8060302734375,1270.947998046875,1274.0079345703125,1271.844970703125,5.56891,0.32909457201201964,13886
1271.5029296875,1267.955078125,1273.3489990234375,1268.6400146484375,6.0035,1271.800048828125,1268.2989501953125,1273.6719970703125,1268.9840087890625,5.77227,0.31077981958448214,12189
1268.720947265625,1258.751953125,1268.8209228515625,1260.9029541015625,9.26695,1269.06494140625,1259.031005859375,1269.1630859375,1261.2469482421875,10.5592,0.30013168037413257,18424
1260.85400390625,1257.656005859375,1265.5450439453125,1260.9029541015625,15.11013,1261.18798828125,1257.9420166015625,1265.8709716796875,1261.221923828125,18.46533,0.31170078597429873,31608
1260.8740234375,1256.1409912109375,1266.510986328125,1265.2550048828125,8.04606,1261.1619873046875,1256.501953125,1266.8359375,1265.58203125,11.24501,0.30462570888010415,18598
